date,price
1998-12-24,1.878
1998-12-24,1.883
1998-12-24,1.89
1998-12-24,1.869
1998-12-23,1.877
1998-12-23,1.895
1998-12-23,1.902
1998-12-23,1.88
1998-12-23,1.906
1998-12-22,1.925
1998-12-22,1.913
1998-12-22,1.92
1998-12-22,1.895
1998-12-22,1.96
1998-12-21,1.945
1998-12-21,2.05
1998-12-21,1.941
1998-12-21,1.947
1998-12-21,1.916
1998-12-18,2.074
1998-12-18,2.063
1998-12-18,2.003
1998-12-18,2.088
1998-12-18,2.02
1998-12-17,2.068
1998-12-17,2.052
1998-12-17,2.064
1998-12-17,2.02
1998-12-17,2
1998-12-16,1.987
1998-12-16,2.012
1998-12-16,1.99
1998-12-16,2.012
1998-12-16,1.95
1998-12-15,1.974
1998-12-15,1.952
1998-12-15,1.991
1998-12-15,1.86
1998-12-15,1.996
1998-12-14,1.975
1998-12-14,1.994
1998-12-14,1.999
1998-12-14,1.8
1998-12-14,1.952
1998-12-11,1.938
1998-12-11,1.923
1998-12-11,1.55
1998-12-11,1.858
1998-12-11,1.94
1998-12-10,1.935
1998-12-10,1.912
1998-12-10,1.935
1998-12-10,1.84
1998-12-10,1.59
1998-12-09,1.847
1998-12-09,1.94
1998-12-09,1.94
1998-12-09,1.64
1998-12-09,1.918
1998-12-08,1.975
1998-12-08,1.913
1998-12-08,1.97
1998-12-08,1.79
1998-12-08,1.96
1998-12-07,2.101
1998-12-07,2.127
1998-12-07,2.119
1998-12-07,2.082
1998-12-07,1.44
1998-12-04,1.05
1998-12-04,2.024
1998-12-04,1.978
1998-12-04,2.01
1998-12-04,2.024
1998-12-03,2.001
1998-12-03,1.99
1998-12-03,1.21
1998-12-03,1.959
1998-12-03,1.998
1998-12-02,1.4
1998-12-02,1.886
1998-12-02,1.948
1998-12-02,1.931
1998-12-02,1.938
1998-12-01,1.958
1998-12-01,1.988
1998-12-01,1.99
1998-12-01,1.41
1998-12-01,1.99
1998-11-30,1.999
1998-11-30,1.63
1998-11-30,1.976
1998-11-30,2.004
1998-11-30,2.005
1998-11-25,2.124
1998-11-25,2.184
1998-11-25,2.196
1998-11-25,2.154
1998-11-25,2.13
1998-11-24,2.08
1998-11-24,2.275
1998-11-24,2.149
1998-11-24,2.19
1998-11-24,2.235
1998-11-23,2.238
1998-11-23,2.208
1998-11-23,2.02
1998-11-23,2.097
1998-11-23,2.178
1998-11-20,2.294
1998-11-20,2.163
1998-11-20,2.21
1998-11-20,2.07
1998-11-20,2.26
1998-11-19,2.324
1998-11-19,2.1
1998-11-19,2.28
1998-11-19,2.23
1998-11-19,2.213
1998-11-18,2.326
1998-11-18,2.1
1998-11-18,2.204
1998-11-18,2.24
1998-11-18,2.295
1998-11-17,2.362
1998-11-17,2.12
1998-11-17,2.406
1998-11-17,2.279
1998-11-17,2.287
1998-11-16,2.19
1998-11-16,2.305
1998-11-16,2.444
1998-11-16,2.4
1998-11-16,2.314
1998-11-13,2.459
1998-11-13,2.505
1998-11-13,2.21
1998-11-13,2.39
1998-11-13,2.576
1998-11-12,2.394
1998-11-12,2.355
1998-11-12,2.522
1998-11-12,2.46
1998-11-12,2.21
1998-11-11,2.557
1998-11-11,2.432
1998-11-11,2.479
1998-11-11,2.33
1998-11-11,2.362
1998-11-10,2.513
1998-11-10,2.3
1998-11-10,2.387
1998-11-10,2.478
1998-11-10,2.603
1998-11-09,2.36
1998-11-09,2.569
1998-11-09,2.28
1998-11-09,2.442
1998-11-09,2.48
1998-11-06,2.25
1998-11-06,2.428
1998-11-06,2.568
1998-11-06,2.668
1998-11-06,2.553
1998-11-05,2.553
1998-11-05,2.26
1998-11-05,2.665
1998-11-05,2.43
1998-11-05,2.565
1998-11-04,2.465
1998-11-04,2.395
1998-11-04,2.355
1998-11-04,2.538
1998-11-04,2.11
1998-11-03,2.515
1998-11-03,2.1
1998-11-03,2.595
1998-11-03,2.436
1998-11-03,2.395
1998-11-02,2.387
1998-11-02,2.472
1998-11-02,2.357
1998-11-02,2.552
1998-11-02,1.84
1998-10-30,2.275
1998-10-30,2
1998-10-30,2.388
1998-10-30,2.29
1998-10-30,2.448
1998-10-29,2.43
1998-10-29,2.508
1998-10-29,2.348
1998-10-29,2
1998-10-29,2.325
1998-10-28,2.405
1998-10-28,1.7
1998-10-28,2.477
1998-10-28,1.972
1998-10-28,2.324
1998-10-27,2.108
1998-10-27,1.85
1998-10-27,2.536
1998-10-27,2.43
1998-10-27,2.371
1998-10-26,2.686
1998-10-26,2.57
1998-10-26,2.298
1998-10-26,2.575
1998-10-26,1.92
1998-10-23,2.464
1998-10-23,1.84
1998-10-23,2.164
1998-10-23,2.427
1998-10-23,2.562
1998-10-22,2.464
1998-10-22,2.434
1998-10-22,2.176
1998-10-22,1.95
1998-10-22,2.564
1998-10-21,2.472
1998-10-21,2.572
1998-10-21,2.18
1998-10-21,2.455
1998-10-21,2.04
1998-10-20,2.483
1998-10-20,2.202
1998-10-20,2.485
1998-10-20,1.95
1998-10-20,2.59
1998-10-19,2.531
1998-10-19,1.74
1998-10-19,2.143
1998-10-19,2.435
1998-10-19,2.42
1998-10-16,2.355
1998-10-16,2.4
1998-10-16,2.109
1998-10-16,1.64
1998-10-16,2.474
1998-10-15,2.347
1998-10-15,2.095
1998-10-15,2.469
1998-10-15,1.75
1998-10-15,2.397
1998-10-14,2.375
1998-10-14,1.8
1998-10-14,2.44
1998-10-14,2.308
1998-10-14,2.041
1998-10-13,1.7
1998-10-13,2.489
1998-10-13,2.41
1998-10-13,2.366
1998-10-13,2.084
1998-10-12,2.382
1998-10-12,1.75
1998-10-12,2.086
1998-10-12,2.415
1998-10-12,2.5
1998-10-09,2.45
1998-10-09,2.191
1998-10-09,2.556
1998-10-09,1.8
1998-10-09,2.45
1998-10-08,2.584
1998-10-08,2.474
1998-10-08,2.02
1998-10-08,2.489
1998-10-08,2.254
1998-10-07,2.535
1998-10-07,2.596
1998-10-07,2.669
1998-10-07,2.05
1998-10-07,2.393
1998-10-06,2.55
1998-10-06,2.494
1998-10-06,2.346
1998-10-06,2.01
1998-10-06,2.624
1998-10-05,2.09
1998-10-05,2.515
1998-10-05,2.593
1998-10-05,2.393
1998-10-05,2.653
1998-10-02,2.523
1998-10-02,2.668
1998-10-02,2.617
1998-10-02,2.432
1998-10-02,2.14
1998-10-01,2.414
1998-10-01,2.031
1998-10-01,2.6
1998-10-01,2.648
1998-10-01,2.33
1998-09-30,2.22
1998-09-30,2.433
1998-09-30,2.537
1998-09-30,2.625
1998-09-30,2.678
1998-09-29,2.555
1998-09-29,2.06
1998-09-29,2.505
1998-09-29,2.347
1998-09-29,2.625
1998-09-28,2.031
1998-09-28,2.585
1998-09-28,2.514
1998-09-28,2.302
1998-09-28,2.23
1998-09-25,2.38
1998-09-25,2.392
1998-09-25,2.595
1998-09-25,2.181
1998-09-25,2.65
1998-09-24,2.655
1998-09-24,2.602
1998-09-24,2.412
1998-09-24,2.17
1998-09-24,2.179
1998-09-23,2.571
1998-09-23,2.131
1998-09-23,2.619
1998-09-23,2.374
1998-09-23,2.19
1998-09-22,2.592
1998-09-22,2.29
1998-09-22,2.417
1998-09-22,2.186
1998-09-22,2.637
1998-09-21,2.577
1998-09-21,2.414
1998-09-21,2.631
1998-09-21,2.187
1998-09-21,2.18
1998-09-18,2.673
1998-09-18,2.474
1998-09-18,2.627
1998-09-18,2.27
1998-09-18,2.26
1998-09-17,2.63
1998-09-17,2.12
1998-09-17,2.569
1998-09-17,2.138
1998-09-17,2.389
1998-09-16,2.241
1998-09-16,2.15
1998-09-16,2.477
1998-09-16,2.647
1998-09-16,2.7
1998-09-15,2.601
1998-09-15,2.667
1998-09-15,2.391
1998-09-15,1.94
1998-09-15,2.123
1998-09-14,2.457
1998-09-14,1.945
1998-09-14,2.214
1998-09-14,1.86
1998-09-14,2.532
1998-09-11,2.388
1998-09-11,1.86
1998-09-11,1.878
1998-09-11,2.475
1998-09-11,2.161
1998-09-10,1.88
1998-09-10,1.958
1998-09-10,2.207
1998-09-10,2.43
1998-09-10,2.505
1998-09-09,2.431
1998-09-09,2.082
1998-09-09,1.833
1998-09-09,1.78
1998-09-09,2.332
1998-09-08,2.455
1998-09-08,2.358
1998-09-08,2.112
1998-09-08,1.81
1998-09-08,1.874
1998-09-04,1.783
1998-09-04,2.287
1998-09-04,1.71
1998-09-04,2.397
1998-09-04,2.012
1998-09-03,1.712
1998-09-03,2.214
1998-09-03,2.334
1998-09-03,1.936
1998-09-03,1.71
1998-09-02,1.72
1998-09-02,2.157
1998-09-02,1.88
1998-09-02,1.652
1998-09-02,2.29
1998-09-01,2.256
1998-09-01,1.786
1998-09-01,2.382
1998-09-01,1.994
1998-09-01,1.84
1998-08-31,1.61
1998-08-31,1.979
1998-08-31,2.25
1998-08-31,1.752
1998-08-31,2.383
1998-08-28,1.921
1998-08-28,2.335
1998-08-28,1.664
1998-08-28,1.66
1998-08-28,2.205
1998-08-27,1.716
1998-08-27,1.672
1998-08-27,1.76
1998-08-27,1.973
1998-08-27,2.253
1998-08-26,2.305
1998-08-26,1.79
1998-08-26,2.042
1998-08-26,1.83
1998-08-26,1.762
1998-08-25,1.828
1998-08-25,2.092
1998-08-25,1.89
1998-08-25,2.345
1998-08-25,1.857
1998-08-24,2.395
1998-08-24,1.9
1998-08-24,1.926
1998-08-24,2.155
1998-08-24,1.95
1998-08-21,2.421
1998-08-21,1.93
1998-08-21,1.981
1998-08-21,1.947
1998-08-21,2.183
1998-08-20,2.433
1998-08-20,2.193
1998-08-20,1.953
1998-08-20,1.978
1998-08-20,1.9
1998-08-19,1.917
1998-08-19,1.941
1998-08-19,2.172
1998-08-19,2.417
1998-08-19,1.96
1998-08-18,2.485
1998-08-18,1.983
1998-08-18,1.94
1998-08-18,2.242
1998-08-18,2.007
1998-08-17,2.285
1998-08-17,1.93
1998-08-17,2.525
1998-08-17,2.063
1998-08-17,2.041
1998-08-14,1.83
1998-08-14,1.877
1998-08-14,2.432
1998-08-14,1.917
1998-08-14,2.167
1998-08-13,2.132
1998-08-13,2.405
1998-08-13,1.866
1998-08-13,1.817
1998-08-13,1.83
1998-08-12,1.864
1998-08-12,2.134
1998-08-12,2.414
1998-08-12,1.85
1998-08-12,1.819
1998-08-11,2.136
1998-08-11,1.812
1998-08-11,1.856
1998-08-11,2.421
1998-08-11,1.87
1998-08-10,1.938
1998-08-10,1.895
1998-08-10,1.87
1998-08-10,2.208
1998-08-10,2.478
1998-08-07,2.166
1998-08-07,1.881
1998-08-07,1.833
1998-08-07,2.446
1998-08-07,1.82
1998-08-06,2.451
1998-08-06,2.17
1998-08-06,1.831
1998-08-06,1.879
1998-08-06,1.85
1998-08-05,2.487
1998-08-05,1.91
1998-08-05,1.929
1998-08-05,1.873
1998-08-05,2.208
1998-08-04,2.504
1998-08-04,2.224
1998-08-04,1.9
1998-08-04,1.895
1998-08-04,1.947
1998-08-03,1.926
1998-08-03,2.477
1998-08-03,1.84
1998-08-03,1.869
1998-08-03,2.197
1998-07-31,2.467
1998-07-31,1.85
1998-07-31,2.182
1998-07-31,1.844
1998-07-31,1.908
1998-07-30,2.497
1998-07-30,1.959
1998-07-30,2.217
1998-07-30,1.95
1998-07-30,1.906
1998-07-29,1.933
1998-07-29,1.982
1998-07-29,1.942
1998-07-29,2.235
1998-07-29,1.99
1998-07-28,1.97
1998-07-28,1.952
1998-07-28,2.245
1998-07-28,1.935
1998-07-28,1.985
1998-07-27,1.965
1998-07-27,1.959
1998-07-27,2.271
1998-07-27,2
1998-07-27,2.008
1998-07-24,2.31
1998-07-24,2.065
1998-07-24,2.031
1998-07-24,2.028
1998-07-24,1.97
1998-07-23,1.941
1998-07-23,2
1998-07-23,1.948
1998-07-23,2.255
1998-07-23,1.996
1998-07-22,2
1998-07-22,1.989
1998-07-22,2.254
1998-07-22,1.927
1998-07-22,1.934
1998-07-21,2.09
1998-07-21,2.255
1998-07-21,2
1998-07-21,1.945
1998-07-21,1.951
1998-07-20,2.1
1998-07-20,2.18
1998-07-20,2.123
1998-07-20,2.348
1998-07-20,2.095
1998-07-17,2.15
1998-07-17,2.174
1998-07-17,2.4
1998-07-17,2.165
1998-07-17,2.195
1998-07-16,2.375
1998-07-16,2.146
1998-07-16,2.15
1998-07-16,2.132
1998-07-16,2.169
1998-07-15,2.231
1998-07-15,2.253
1998-07-15,2.463
1998-07-15,2.281
1998-07-15,2.21
1998-07-14,2.291
1998-07-14,2.32
1998-07-14,2.487
1998-07-14,2.266
1998-07-14,2.23
1998-07-13,2.28
1998-07-13,2.32
1998-07-13,2.249
1998-07-13,2.3
1998-07-13,2.486
1998-07-10,2.531
1998-07-10,2.32
1998-07-10,2.336
1998-07-10,2.369
1998-07-10,2.309
1998-07-09,2.568
1998-07-09,2.38
1998-07-09,2.41
1998-07-09,2.349
1998-07-09,2.378
1998-07-08,2.39
1998-07-08,2.399
1998-07-08,2.58
1998-07-08,2.366
1998-07-08,2.427
1998-07-07,2.576
1998-07-07,2.35
1998-07-07,2.396
1998-07-07,2.423
1998-07-07,2.365
1998-07-06,2.392
1998-07-06,2.365
1998-07-06,2.413
1998-07-06,2.38
1998-07-06,2.568
1998-07-02,2.467
1998-07-02,2.36
1998-07-02,2.439
1998-07-02,2.482
1998-07-02,2.623
1998-07-01,2.627
1998-07-01,2.45
1998-07-01,2.471
1998-07-01,2.46
1998-07-01,2.487
1998-06-30,2.39
1998-06-30,2.645
1998-06-30,2.492
1998-06-30,2.469
1998-06-30,2.505
1998-06-29,2.389
1998-06-29,2.36
1998-06-29,2.429
1998-06-29,2.409
1998-06-29,2.589
1998-06-26,2.433
1998-06-26,2.358
1998-06-26,2.4
1998-06-26,2.458
1998-06-26,2.423
1998-06-25,2.394
1998-06-25,2.43
1998-06-25,2.39
1998-06-25,2.364
1998-06-25,2.405
1998-06-24,2.367
1998-06-24,2.405
1998-06-24,2.38
1998-06-24,2.336
1998-06-24,2.4
1998-06-23,2.445
1998-06-23,2.35
1998-06-23,2.391
1998-06-23,2.47
1998-06-23,2.438
1998-06-22,2.393
1998-06-22,2.362
1998-06-22,2.404
1998-06-22,2.428
1998-06-22,2.35
1998-06-19,2.35
1998-06-19,2.315
1998-06-19,2.325
1998-06-19,2.2
1998-06-19,2.284
1998-06-18,2.187
1998-06-18,2.232
1998-06-18,2.164
1998-06-18,2.14
1998-06-18,2.144
1998-06-17,2.197
1998-06-17,2.174
1998-06-17,2.207
1998-06-17,2.05
1998-06-17,2.27
1998-06-16,2.1
1998-06-16,2.057
1998-06-16,1.989
1998-06-16,2.122
1998-06-16,2.021
1998-06-15,2.232
1998-06-15,2.08
1998-06-15,2.1
1998-06-15,2.141
1998-06-15,2.176
1998-06-12,2.11
1998-06-12,2.074
1998-06-12,2.035
1998-06-12,2.172
1998-06-12,2.01
1998-06-11,2.002
1998-06-11,2.117
1998-06-11,1.99
1998-06-11,1.97
1998-06-11,2.049
1998-06-10,1.964
1998-06-10,2.085
1998-06-10,1.98
1998-06-10,1.93
1998-06-10,2.016
1998-06-09,1.938
1998-06-09,2.09
1998-06-09,2.01
1998-06-09,2.026
1998-06-09,1.973
1998-06-08,2.129
1998-06-08,2.072
1998-06-08,2
1998-06-08,2.02
1998-06-08,1.976
1998-06-05,2.173
1998-06-05,2.027
1998-06-05,2.117
1998-06-05,2.01
1998-06-05,2.071
1998-06-04,2.118
1998-06-04,2.02
1998-06-04,2.173
1998-06-04,2.04
1998-06-04,2.068
1998-06-03,2.198
1998-06-03,2.106
1998-06-03,2.13
1998-06-03,2.154
1998-06-03,2.25
1998-06-02,2.2
1998-06-02,2.156
1998-06-02,2.233
1998-06-02,2.283
1998-06-02,2.201
1998-06-01,2.305
1998-06-01,2.1
1998-06-01,2.23
1998-06-01,2.191
1998-06-01,2.257
1998-05-29,2.235
1998-05-29,2.205
1998-05-29,2.287
1998-05-29,2.1
1998-05-29,2.17
1998-05-28,2.124
1998-05-28,2.04
1998-05-28,2.233
1998-05-28,2.168
1998-05-28,2.071
1998-05-27,2.1
1998-05-27,2.017
1998-05-27,2.1
1998-05-27,2.046
1998-05-27,2.146
1998-05-26,2.213
1998-05-26,2.168
1998-05-26,2.118
1998-05-26,2.095
1998-05-26,2.1
1998-05-22,2.124
1998-05-22,2.094
1998-05-22,2.22
1998-05-22,2.02
1998-05-22,2.174
1998-05-21,2.067
1998-05-21,2.105
1998-05-21,2.16
1998-05-21,2.11
1998-05-21,2.21
1998-05-20,2.295
1998-05-20,2.18
1998-05-20,2.169
1998-05-20,2.252
1998-05-20,2.203
1998-05-19,2.279
1998-05-19,2.149
1998-05-19,2.235
1998-05-19,2.185
1998-05-19,2.17
1998-05-18,2.274
1998-05-18,2.19
1998-05-18,2.174
1998-05-18,2.134
1998-05-18,2.231
1998-05-15,2.276
1998-05-15,2.18
1998-05-15,2.314
1998-05-15,2.223
1998-05-15,2.178
1998-05-14,2.328
1998-05-14,2.2
1998-05-14,2.243
1998-05-14,2.18
1998-05-14,2.293
1998-05-13,2.251
1998-05-13,2.24
1998-05-13,2.204
1998-05-13,2.308
1998-05-13,2.345
1998-05-12,2.385
1998-05-12,2.309
1998-05-12,2.357
1998-05-12,2.23
1998-05-12,2.256
1998-05-11,2.27
1998-05-11,2.215
1998-05-11,2.19
1998-05-11,2.32
1998-05-11,2.35
1998-05-08,2.317
1998-05-08,2.11
1998-05-08,2.167
1998-05-08,2.277
1998-05-08,2.227
1998-05-07,2.159
1998-05-07,2.267
1998-05-07,2.16
1998-05-07,2.305
1998-05-07,2.218
1998-05-06,2.12
1998-05-06,2.135
1998-05-06,2.245
1998-05-06,2.193
1998-05-06,2.28
1998-05-05,2.19
1998-05-05,2.271
1998-05-05,2.321
1998-05-05,2.215
1998-05-05,2.344
1998-05-04,2.37
1998-05-04,2.35
1998-05-04,2.306
1998-05-04,2.1
1998-05-04,2.257
1998-05-01,2.3
1998-05-01,2.11
1998-05-01,2.256
1998-05-01,2.202
1998-05-01,2.262
1998-04-30,2.305
1998-04-30,2.18
1998-04-30,2.221
1998-04-30,2.267
1998-04-30,2.317
1998-04-29,2.298
1998-04-29,2.29
1998-04-29,2.333
1998-04-29,2.36
1998-04-29,2.36
1998-04-28,2.311
1998-04-28,2.343
1998-04-28,2.373
1998-04-28,2.262
1998-04-28,2.27
1998-04-27,2.285
1998-04-27,2.266
1998-04-27,2.322
1998-04-27,2.355
1998-04-27,2.29
1998-04-24,2.432
1998-04-24,2.41
1998-04-24,2.342
1998-04-24,2.373
1998-04-24,2.31
1998-04-23,2.408
1998-04-23,2.328
1998-04-23,2.368
1998-04-23,2.428
1998-04-23,2.35
1998-04-22,2.488
1998-04-22,2.46
1998-04-22,2.398
1998-04-22,2.503
1998-04-22,2.443
1998-04-21,2.561
1998-04-21,2.46
1998-04-21,2.638
1998-04-21,2.643
1998-04-21,2.613
1998-04-20,2.515
1998-04-20,2.4
1998-04-20,2.553
1998-04-20,2.543
1998-04-20,2.469
1998-04-17,2.553
1998-04-17,2.4
1998-04-17,2.475
1998-04-17,2.543
1998-04-17,2.518
1998-04-16,2.479
1998-04-16,2.545
1998-04-16,2.552
1998-04-16,2.519
1998-04-16,2.48
1998-04-15,2.48
1998-04-15,2.587
1998-04-15,2.558
1998-04-15,2.521
1998-04-15,2.582
1998-04-14,2.533
1998-04-14,2.501
1998-04-14,2.557
1998-04-14,2.561
1998-04-14,2.42
1998-04-13,2.52
1998-04-13,2.514
1998-04-13,2.543
1998-04-13,2.479
1998-04-13,2.543
1998-04-09,2.693
1998-04-09,2.688
1998-04-09,2.61
1998-04-09,2.693
1998-04-09,2.657
1998-04-08,2.718
1998-04-08,2.689
1998-04-08,2.721
1998-04-08,2.723
1998-04-08,2.65
1998-04-07,2.699
1998-04-07,2.51
1998-04-07,2.699
1998-04-07,2.694
1998-04-07,2.668
1998-04-06,2.566
1998-04-06,2.51
1998-04-06,2.58
1998-04-06,2.585
1998-04-06,2.535
1998-04-03,2.59
1998-04-03,2.585
1998-04-03,2.576
1998-04-03,2.51
1998-04-03,2.556
1998-04-02,2.584
1998-04-02,2.43
1998-04-02,2.594
1998-04-02,2.599
1998-04-02,2.562
1998-04-01,2.551
1998-04-01,2.545
1998-04-01,2.533
1998-04-01,2.45
1998-04-01,2.501
1998-03-31,2.583
1998-03-31,2.34
1998-03-31,2.557
1998-03-31,2.574
1998-03-31,2.522
1998-03-30,2.477
1998-03-30,2.465
1998-03-30,2.32
1998-03-30,2.409
1998-03-30,2.449
1998-03-27,2.385
1998-03-27,2.405
1998-03-27,2.352
1998-03-27,2.26
1998-03-27,2.3
1998-03-26,2.407
1998-03-26,2.29
1998-03-26,2.425
1998-03-26,2.38
1998-03-26,2.338
1998-03-25,2.33
1998-03-25,2.427
1998-03-25,2.365
1998-03-25,2.442
1998-03-25,2.404
1998-03-24,2.33
1998-03-24,2.367
1998-03-24,2.387
1998-03-24,2.399
1998-03-24,2.29
1998-03-23,2.351
1998-03-23,2.402
1998-03-23,2.33
1998-03-23,2.412
1998-03-23,2.387
1998-03-20,2.39
1998-03-20,2.368
1998-03-20,2.28
1998-03-20,2.343
1998-03-20,2.379
1998-03-19,2.336
1998-03-19,2.25
1998-03-19,2.346
1998-03-19,2.316
1998-03-19,2.3
1998-03-18,2.21
1998-03-18,2.258
1998-03-18,2.239
1998-03-18,2.277
1998-03-18,2.295
1998-03-17,2.235
1998-03-17,2.182
1998-03-17,2.2
1998-03-17,2.155
1998-03-17,2.207
1998-03-16,2.181
1998-03-16,2.238
1998-03-16,2.2
1998-03-16,2.155
1998-03-16,2.208
1998-03-13,2.2
1998-03-13,2.17
1998-03-13,2.23
1998-03-13,2.137
1998-03-13,2.21
1998-03-12,2.23
1998-03-12,2.23
1998-03-12,2.134
1998-03-12,2.2
1998-03-12,2.169
1998-03-11,2.206
1998-03-11,2.258
1998-03-11,2.233
1998-03-11,2.25
1998-03-11,2.172
1998-03-10,2.209
1998-03-10,2.239
1998-03-10,2.25
1998-03-10,2.179
1998-03-10,2.137
1998-03-09,2.17
1998-03-09,2.269
1998-03-09,2.169
1998-03-09,2.241
1998-03-09,2.214
1998-03-06,2.24
1998-03-06,2.129
1998-03-06,2.17
1998-03-06,2.1
1998-03-06,2.205
1998-03-05,2.25
1998-03-05,2.12
1998-03-05,2.141
1998-03-05,2.215
1998-03-05,2.18
1998-03-04,2.19
1998-03-04,2.228
1998-03-04,2.31
1998-03-04,2.263
1998-03-04,2.287
1998-03-03,2.241
1998-03-03,2.317
1998-03-03,2.273
1998-03-03,2.24
1998-03-03,2.295
1998-03-02,2.292
1998-03-02,2.335
1998-03-02,2.26
1998-03-02,2.353
1998-03-02,2.317
1998-02-27,2.339
1998-02-27,2.23
1998-02-27,2.321
1998-02-27,2.354
1998-02-27,2.368
1998-02-26,2.34
1998-02-26,2.284
1998-02-26,2.325
1998-02-26,2.28
1998-02-26,2.31
1998-02-25,2.333
1998-02-25,2.343
1998-02-25,2.318
1998-02-25,2.286
1998-02-25,2.21
1998-02-24,2.262
1998-02-24,2.284
1998-02-24,2.216
1998-02-24,2.296
1998-02-24,2.19
1998-02-23,2.179
1998-02-23,2.257
1998-02-23,2.275
1998-02-23,2.227
1998-02-23,2.2
1998-02-20,2.24
1998-02-20,2.198
1998-02-20,2.2
1998-02-20,2.288
1998-02-20,2.27
1998-02-19,2.217
1998-02-19,2.289
1998-02-19,2.307
1998-02-19,2.259
1998-02-19,2.22
1998-02-18,2.238
1998-02-18,2.283
1998-02-18,2.31
1998-02-18,2.327
1998-02-18,2.19
1998-02-17,2.207
1998-02-17,2.245
1998-02-17,2.18
1998-02-17,2.166
1998-02-17,2.265
1998-02-13,2.277
1998-02-13,2.292
1998-02-13,2.247
1998-02-13,2.22
1998-02-13,2.208
1998-02-12,2.331
1998-02-12,2.2
1998-02-12,2.288
1998-02-12,2.35
1998-02-12,2.36
1998-02-11,2.277
1998-02-11,2.3
1998-02-11,2.21
1998-02-11,2.238
1998-02-11,2.312
1998-02-10,2.327
1998-02-10,2.18
1998-02-10,2.268
1998-02-10,2.3
1998-02-10,2.32
1998-02-09,2.221
1998-02-09,2.274
1998-02-09,2.254
1998-02-09,2.285
1998-02-09,2.25
1998-02-06,2.359
1998-02-06,2.369
1998-02-06,2.366
1998-02-06,2.373
1998-02-06,2.35
1998-02-05,2.382
1998-02-05,2.382
1998-02-05,2.31
1998-02-05,2.383
1998-02-05,2.382
1998-02-04,2.313
1998-02-04,2.33
1998-02-04,2.23
1998-02-04,2.323
1998-02-04,2.299
1998-02-03,2.307
1998-02-03,2.338
1998-02-03,2.331
1998-02-03,2.27
1998-02-03,2.321
1998-02-02,2.358
1998-02-02,2.23
1998-02-02,2.353
1998-02-02,2.348
1998-02-02,2.329
1998-01-30,2.305
1998-01-30,2.09
1998-01-30,2.257
1998-01-30,2.283
1998-01-30,2.295
1998-01-29,2.101
1998-01-29,2.07
1998-01-29,2.171
1998-01-29,2.196
1998-01-29,2.141
1998-01-28,2.123
1998-01-28,2.09
1998-01-28,2.001
1998-01-28,2.083
1998-01-28,2.043
1998-01-27,2.062
1998-01-27,2.102
1998-01-27,2.137
1998-01-27,2.06
1998-01-27,2.042
1998-01-26,2.073
1998-01-26,2.09
1998-01-26,2.064
1998-01-26,2.115
1998-01-23,2.117
1998-01-23,2.155
1998-01-23,2.125
1998-01-23,2.178
1998-01-23,2.14
1998-01-22,2.161
1998-01-22,2.171
1998-01-22,2.16
1998-01-22,2.1
1998-01-22,2.186
1998-01-21,2.135
1998-01-21,2.084
1998-01-21,2.11
1998-01-21,2.086
1998-01-21,2.09
1998-01-20,2.135
1998-01-20,2.12
1998-01-20,2.102
1998-01-20,2.12
1998-01-20,2.115
1998-01-16,2.155
1998-01-16,2.155
1998-01-16,2.159
1998-01-16,2.11
1998-01-16,2.176
1998-01-15,2.085
1998-01-15,2.07
1998-01-15,2.094
1998-01-15,2.105
1998-01-15,2.094
1998-01-14,2.05
1998-01-14,2.016
1998-01-14,2.051
1998-01-14,2.036
1998-01-14,2.02
1998-01-13,2.012
1998-01-13,2.023
1998-01-13,2.039
1998-01-13,2.014
1998-01-13,2.03
1998-01-12,2.004
1998-01-12,2.002
1998-01-12,2.017
1998-01-12,2.032
1998-01-12,2.01
1998-01-09,2.046
1998-01-09,2.058
1998-01-09,2.043
1998-01-09,2.046
1998-01-09,2.09
1998-01-08,2.051
1998-01-08,2.11
1998-01-08,2.055
1998-01-08,2.046
1998-01-08,2.043
1998-01-07,2.102
1998-01-07,2.102
1998-01-07,2.145
1998-01-07,2.134
1998-01-07,2.13
1998-01-06,2.182
1998-01-06,2.118
1998-01-06,2.12
1998-01-06,2.166
1998-01-06,2.16
1998-01-05,2.193
1998-01-05,2.05
1998-01-05,2.207
1998-01-05,2.141
1998-01-05,2.136
1998-01-02,2.11
1998-01-02,2.153
1998-01-02,2.144
1998-01-02,2.16
1998-01-02,2.105
1997-12-31,2.27
1997-12-31,2.165
1997-12-31,2.23
1997-12-31,2.264
1997-12-31,2.175
1997-12-30,2.15
1997-12-30,2.203
1997-12-30,2.235
1997-12-30,2.155
1997-12-30,2.27
1997-12-29,2.19
1997-12-29,2.309
1997-12-29,2.24
1997-12-29,2.33
1997-12-29,2.28
1997-12-26,2.243
1997-12-26,2.18
1997-12-26,2.252
1997-12-26,2.169
1997-12-26,2.219
1997-12-24,2.206
1997-12-24,2.246
1997-12-24,2.239
1997-12-24,2.15
1997-12-24,2.06
1997-12-23,2.208
1997-12-23,2.24
1997-12-23,2.176
1997-12-23,2.12
1997-12-23,2.216
1997-12-22,2.187
1997-12-22,2.253
1997-12-22,2.36
1997-12-22,2.367
1997-12-22,2.302
1997-12-19,2.471
1997-12-19,2.39
1997-12-19,2.344
1997-12-19,2.255
1997-12-19,2.421
